Request time;Time;Min temperature, deg. C;Max temperature, deg. C;Feels like, deg. C;Humidity, pct;Pressure, mmHg;Wind speed, m/s;Wind direction;Conditions;UV index;Magnetic field
;2022-06-13 03:00:00;+10;+10;+9;93;741;1,8;З;Дождь;3, средний;спокойное
;2022-06-13 09:00:00;+12;+13;+12;91;741;2,3;С;Небольшой дождь;1, низкий;-
;2022-06-13 15:00:00;+13;+14;+13;80;742;2,2;С;Небольшой дождь;1, низкий;-
;2022-06-13 21:00:00;+11;+13;+11;82;742;1,7;СЗ;Пасмурно;1, низкий;-
;2022-06-14 03:00:00;+10;+10;+8;85;742;2,1;СЗ;Пасмурно;1, низкий;-
;2022-06-14 09:00:00;+12;+15;+11;68;743;3,1;СЗ;Облачно с прояснениями;-;-
;2022-06-14 15:00:00;+16;+17;+14;57;743;3,4;СЗ;Облачно с прояснениями;-;-
;2022-06-14 21:00:00;+13;+16;+13;71;743;2,9;З;Облачно с прояснениями;-;-
;2022-06-15 03:00:00;+11;+12;+10;84;743;2,2;З;Облачно с прояснениями;-;-
;2022-06-15 09:00:00;+16;+21;+17;60;743;2,9;СЗ;Облачно с прояснениями;-;-
;2022-06-15 15:00:00;+23;+23;+21;44;743;2,9;СЗ;Облачно с прояснениями;-;-
;2022-06-15 21:00:00;+15;+20;+17;65;744;2,3;СЗ;Облачно с прояснениями;-;-
;2022-06-16 03:00:00;+13;+14;+13;81;744;1,6;З;Облачно с прояснениями;-;-
;2022-06-16 09:00:00;+17;+20;+19;71;743;1,7;З;Облачно с прояснениями;-;-
;2022-06-16 15:00:00;+22;+22;+22;61;744;1,9;З;Облачно с прояснениями;-;-
;2022-06-16 21:00:00;+16;+20;+18;73;744;1,7;З;Облачно с прояснениями;-;-
;2022-06-17 03:00:00;+13;+14;+13;85;743;1,4;З;Облачно с прояснениями;-;-
;2022-06-17 09:00:00;+18;+22;+20;66;743;1,9;З;Облачно с прояснениями;-;-
;2022-06-17 15:00:00;+23;+23;+23;57;742;1,9;З;Облачно с прояснениями;-;-
;2022-06-17 21:00:00;+16;+21;+19;71;743;1,2;З;Облачно с прояснениями;-;-
;2022-06-18 03:00:00;+14;+15;+15;84;742;1,3;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 09:00:00;+19;+22;+20;63;742;2,6;З;Облачно с прояснениями;-;-
;2022-06-18 15:00:00;+23;+23;+22;52;743;2,1;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 21:00:00;+16;+21;+19;62;744;1,1;ЮЗ;Облачно с прояснениями;-;-
;2022-06-19 03:00:00;+13;+14;+14;75;745;Штиль;-;Облачно с прояснениями;-;-
2022-06-09 17:25:20;2022-06-09 09:00:00;+11;+16;+14;83;734;1,8;ЮВ;Облачно с прояснениями;3, средний;спокойное
;2022-06-09 15:00:00;+15;+17;+16;64;729;2,1;В;Облачно с прояснениями;3, средний;спокойное
;2022-06-09 21:00:00;+12;+16;+13;77;735;1,6;В;Небольшой дождь;3, средний;спокойное
;2022-06-10 03:00:00;+10;+11;+10;96;737;1,5;СВ;Небольшой дождь;3, средний;спокойное
;2022-06-10 09:00:00;+11;+16;+13;87;735;1,8;СЗ;Дождь;2, низкий;спокойное
;2022-06-10 15:00:00;+16;+17;+17;77;732;1,2;З;Дождь;2, низкий;спокойное
;2022-06-10 21:00:00;+13;+16;+15;86;736;1,3;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-11 03:00:00;+11;+12;+11;96;730;1,9;З;Дождь;2, низкий;спокойное
;2022-06-11 09:00:00;+13;+18;+14;85;728;2,5;З;Дождь;2, низкий;спокойное
;2022-06-11 15:00:00;+17;+18;+17;74;727;3,5;СЗ;Дождь;2, низкий;спокойное
;2022-06-11 21:00:00;+14;+17;+14;86;728;3,8;З;Небольшой дождь;2, низкий;спокойное
;2022-06-12 03:00:00;+12;+13;+11;94;728;3,2;З;Небольшой дождь;2, низкий;спокойное
;2022-06-12 09:00:00;+13;+15;+12;85;729;3,9;З;Небольшой дождь;3, средний;спокойное
;2022-06-12 15:00:00;+15;+16;+12;72;733;4,3;З;Небольшой дождь;3, средний;спокойное
;2022-06-12 21:00:00;+11;+13;+10;81;740;2,7;З;Небольшой дождь;3, средний;спокойное
;2022-06-13 03:00:00;+11;+11;+10;93;740;1,6;СЗ;Дождь;3, средний;спокойное
;2022-06-13 09:00:00;+12;+12;+10;91;740;2,6;СЗ;Небольшой дождь;1, низкий;спокойное
;2022-06-13 15:00:00;+13;+13;+11;84;741;3,0;СЗ;Дождь;1, низкий;спокойное
;2022-06-13 21:00:00;+11;+13;+11;87;742;1,8;СЗ;Небольшой дождь;1, низкий;спокойное
;2022-06-14 03:00:00;+10;+11;+9;91;742;2,1;СЗ;Пасмурно;1, низкий;спокойное
;2022-06-14 09:00:00;+12;+15;+11;76;742;3,7;СЗ;Пасмурно;-;-
;2022-06-14 15:00:00;+16;+17;+15;65;743;3,7;СЗ;Облачно с прояснениями;-;-
;2022-06-14 21:00:00;+13;+16;+14;75;743;2,3;СЗ;Облачно с прояснениями;-;-
;2022-06-15 03:00:00;+12;+12;+10;82;742;2,4;СЗ;Облачно с прояснениями;-;-
;2022-06-15 09:00:00;+17;+21;+17;62;742;3,9;СЗ;Облачно с прояснениями;-;-
;2022-06-15 15:00:00;+24;+24;+22;44;743;3,8;СЗ;Облачно с прояснениями;-;-
;2022-06-15 21:00:00;+15;+22;+18;64;743;2,6;СЗ;Облачно с прояснениями;-;-
;2022-06-16 03:00:00;+13;+13;+12;80;743;1,7;З;Облачно с прояснениями;-;-
;2022-06-16 09:00:00;+19;+24;+22;59;743;2,0;З;Облачно с прояснениями;-;-
;2022-06-16 15:00:00;+26;+26;+25;40;744;2,0;З;Облачно с прояснениями;-;-
;2022-06-16 21:00:00;+17;+23;+20;64;744;1,2;ЮЗ;Облачно с прояснениями;-;-
;2022-06-17 03:00:00;+15;+16;+16;82;744;1,5;З;Облачно с прояснениями;-;-
;2022-06-17 09:00:00;+20;+23;+23;69;744;1,8;З;Облачно с прояснениями;-;-
;2022-06-17 15:00:00;+24;+25;+26;62;744;1,5;З;Облачно с прояснениями;-;-
;2022-06-17 21:00:00;+17;+23;+21;71;744;1,2;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 03:00:00;+14;+15;+15;88;743;0,8;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 09:00:00;+18;+23;+22;69;742;1,5;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 15:00:00;+23;+24;+24;54;742;1,9;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 21:00:00;+16;+20;+18;73;742;1,1;З;Облачно с прояснениями;-;-
;2022-06-19 03:00:00;+12;+14;+13;80;744;0,5;СЗ;Облачно с прояснениями;-;-
2022-06-10 05:25:02;2022-06-10 09:00:00;+12;+16;+13;88;733;1,8;С;Дождь;2, низкий;спокойное
;2022-06-10 15:00:00;+16;+17;+17;78;733;1,9;СЗ;Дождь;2, низкий;спокойное
;2022-06-10 21:00:00;+12;+17;+15;83;732;1,5;З;Небольшой дождь;2, низкий;спокойное
;2022-06-11 03:00:00;+11;+12;+10;97;730;1,9;З;Небольшой дождь;2, низкий;спокойное
;2022-06-11 09:00:00;+12;+18;+15;85;728;2,4;З;Небольшой дождь;2, низкий;спокойное
;2022-06-11 15:00:00;+18;+19;+17;75;733;2,7;СЗ;Дождь;2, низкий;спокойное
;2022-06-11 21:00:00;+14;+17;+15;86;728;2,9;З;Небольшой дождь;2, низкий;спокойное
;2022-06-12 03:00:00;+12;+13;+11;94;728;3,2;З;Небольшой дождь;2, низкий;спокойное
;2022-06-12 09:00:00;+12;+15;+11;83;736;4,3;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-12 15:00:00;+15;+16;+13;69;732;4,2;З;Пасмурно;2, низкий;спокойное
;2022-06-12 21:00:00;+12;+15;+11;76;734;4,1;З;Небольшой дождь;2, низкий;спокойное
;2022-06-13 03:00:00;+11;+12;+9;89;735;3,1;З;Небольшой дождь;2, низкий;спокойное
;2022-06-13 09:00:00;+12;+13;+12;88;741;2,3;СЗ;Дождь;2, низкий;спокойное
;2022-06-13 15:00:00;+13;+14;+13;85;743;2,5;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-13 21:00:00;+12;+14;+12;87;743;1,7;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-14 03:00:00;+11;+11;+9;87;743;2,3;СЗ;Пасмурно;2, низкий;спокойное
;2022-06-14 09:00:00;+14;+16;+14;72;743;3,3;СЗ;Облачно с прояснениями;6, высокий;-
;2022-06-14 15:00:00;+19;+20;+20;58;743;3,3;СЗ;Облачно с прояснениями;6, высокий;-
;2022-06-14 21:00:00;+13;+17;+14;75;743;1,7;СЗ;Облачно с прояснениями;6, высокий;-
;2022-06-15 03:00:00;+12;+13;+12;82;743;2,2;СЗ;Облачно с прояснениями;6, высокий;-
;2022-06-15 09:00:00;+16;+21;+17;64;744;3,4;СЗ;Облачно с прояснениями;-;-
;2022-06-15 15:00:00;+23;+23;+21;50;744;3,1;СЗ;Облачно с прояснениями;-;-
;2022-06-15 21:00:00;+15;+21;+17;63;744;2,2;З;Облачно с прояснениями;-;-
;2022-06-16 03:00:00;+12;+13;+12;81;744;1,5;З;Облачно с прояснениями;-;-
;2022-06-16 09:00:00;+19;+24;+21;53;744;1,7;З;Облачно с прояснениями;-;-
;2022-06-16 15:00:00;+26;+27;+26;36;744;1,5;З;Облачно с прояснениями;-;-
;2022-06-16 21:00:00;+17;+24;+21;59;744;0,9;ЮЗ;Облачно с прояснениями;-;-
;2022-06-17 03:00:00;+15;+15;+15;84;744;1,1;ЮЗ;Облачно с прояснениями;-;-
;2022-06-17 09:00:00;+19;+24;+23;65;744;1,4;З;Облачно с прояснениями;-;-
;2022-06-17 15:00:00;+25;+25;+25;53;744;1,7;З;Облачно с прояснениями;-;-
;2022-06-17 21:00:00;+17;+23;+20;64;744;1,0;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 03:00:00;+15;+16;+17;83;744;0,5;З;Облачно с прояснениями;-;-
;2022-06-18 09:00:00;+19;+22;+23;71;743;Штиль;-;Пасмурно;-;-
;2022-06-18 15:00:00;+23;+24;+26;61;742;0,6;ЮВ;Небольшой дождь;-;-
;2022-06-18 21:00:00;+17;+20;+20;76;742;0,5;ЮЗ;Небольшой дождь;-;-
;2022-06-19 03:00:00;+15;+16;+17;88;743;0,7;ЮЗ;Небольшой дождь;-;-
;2022-06-19 09:00:00;+17;+20;+20;74;742;1,1;З;Небольшой дождь;-;-
;2022-06-19 15:00:00;+21;+21;+21;56;743;1,3;З;Облачно с прояснениями;-;-
;2022-06-19 21:00:00;+16;+20;+17;54;745;1,3;З;Облачно с прояснениями;-;-
;2022-06-20 03:00:00;+13;+15;+14;76;746;Штиль;-;Облачно с прояснениями;-;-
2022-06-10 17:25:03;2022-06-10 09:00:00;+12;+15;+13;87;733;1,8;С;Дождь;2, низкий;спокойное
;2022-06-10 15:00:00;+16;+18;+16;69;731;1,8;С;Дождь;2, низкий;спокойное
;2022-06-10 21:00:00;+12;+17;+14;80;731;2,0;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-11 03:00:00;+10;+11;+10;98;730;1,8;З;Облачно с прояснениями;2, низкий;спокойное
;2022-06-11 09:00:00;+12;+18;+14;81;728;2,2;СЗ;Небольшой дождь;3, средний;спокойное
;2022-06-11 15:00:00;+18;+19;+18;70;732;2,9;СЗ;Небольшой дождь;3, средний;спокойное
;2022-06-11 21:00:00;+14;+18;+15;84;728;2,8;СЗ;Небольшой дождь;3, средний;спокойное
;2022-06-12 03:00:00;+13;+14;+11;95;728;3,2;З;Небольшой дождь;3, средний;спокойное
;2022-06-12 09:00:00;+13;+15;+11;85;734;4,3;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-12 15:00:00;+15;+16;+13;71;731;4,2;З;Небольшой дождь;2, низкий;спокойное
;2022-06-12 21:00:00;+12;+15;+11;81;732;4,0;З;Небольшой дождь;2, низкий;спокойное
;2022-06-13 03:00:00;+11;+12;+10;92;732;3,2;З;Небольшой дождь;2, низкий;спокойное
;2022-06-13 09:00:00;+12;+13;+11;95;732;3,2;СЗ;Дождь;2, низкий;спокойное
;2022-06-13 15:00:00;+13;+14;+11;91;739;3,6;СЗ;Дождь;2, низкий;спокойное
;2022-06-13 21:00:00;+12;+13;+12;88;742;2,3;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-14 03:00:00;+12;+12;+10;89;742;2,8;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-14 09:00:00;+14;+16;+14;74;743;3,4;СЗ;Облачно с прояснениями;6, высокий;спокойное
;2022-06-14 15:00:00;+19;+20;+19;56;743;3,5;С;Облачно с прояснениями;6, высокий;спокойное
;2022-06-14 21:00:00;+13;+18;+14;63;744;1,9;СЗ;Облачно с прояснениями;6, высокий;спокойное
;2022-06-15 03:00:00;+10;+11;+9;81;744;1,8;СЗ;Облачно с прояснениями;6, высокий;спокойное
;2022-06-15 09:00:00;+17;+22;+18;55;744;2,8;СЗ;Облачно с прояснениями;-;-
;2022-06-15 15:00:00;+24;+24;+22;41;744;3,3;СЗ;Облачно с прояснениями;-;-
;2022-06-15 21:00:00;+15;+22;+19;66;744;1,1;СЗ;Облачно с прояснениями;-;-
;2022-06-16 03:00:00;+12;+13;+12;82;744;1,6;З;Облачно с прояснениями;-;-
;2022-06-16 09:00:00;+19;+24;+21;54;744;1,8;СЗ;Облачно с прояснениями;-;-
;2022-06-16 15:00:00;+25;+26;+25;37;744;1,8;СЗ;Облачно с прояснениями;-;-
;2022-06-16 21:00:00;+17;+23;+20;61;745;0,9;З;Облачно с прояснениями;-;-
;2022-06-17 03:00:00;+13;+15;+13;80;745;1,3;З;Облачно с прояснениями;-;-
;2022-06-17 09:00:00;+19;+24;+22;60;744;1,2;ЮЗ;Облачно с прояснениями;-;-
;2022-06-17 15:00:00;+24;+25;+25;51;743;1,2;ЮЗ;Облачно с прояснениями;-;-
;2022-06-17 21:00:00;+18;+23;+22;70;744;1,2;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 03:00:00;+15;+17;+16;83;744;1,3;ЮЗ;Пасмурно;-;-
;2022-06-18 09:00:00;+19;+23;+21;67;743;1,6;З;Пасмурно;-;-
;2022-06-18 15:00:00;+24;+24;+25;57;743;1,4;ЮЗ;Облачно с прояснениями;-;-
;2022-06-18 21:00:00;+17;+22;+21;71;742;0,9;ЮЗ;Облачно с прояснениями;-;-
;2022-06-19 03:00:00;+15;+16;+16;84;742;0,9;З;Облачно с прояснениями;-;-
;2022-06-19 09:00:00;+18;+22;+20;68;743;1,2;З;Облачно с прояснениями;-;-
;2022-06-19 15:00:00;+24;+24;+25;54;743;1,0;З;Облачно с прояснениями;-;-
;2022-06-19 21:00:00;+18;+22;+21;67;743;0,6;З;Облачно с прояснениями;-;-
;2022-06-20 03:00:00;+15;+16;+16;81;743;0,5;СВ;Облачно с прояснениями;-;-
2022-06-11 05:25:03;2022-06-11 09:00:00;+12;+18;+14;83;733;2,2;З;Дождь;2, низкий;спокойное
;2022-06-11 15:00:00;+18;+18;+17;74;727;2,5;СЗ;Дождь;2, низкий;спокойное
;2022-06-11 21:00:00;+14;+18;+15;83;728;2,9;СЗ;Небольшой дождь;2, низкий;спокойное
;2022-06-12 03:00:00;+13;+14;+12;95;728;2,9;З;Небольшой дождь;2, низкий;спокойное
;2022-06-12 09:00:00;+13;+15;+12;91;729;3,3;СЗ;Небольшой дождь;3, средний;спокойное
;2022-06-12 15:00:00;+15;+17;+16;78;731;3,8;З;Небольшой дождь;3, средний;спокойное
;2022-06-12 21:00:00;+13;+17;+13;87;734;3,8;СЗ;Небольшой дождь;3, средний;спокойное
;2022-06-13 03:00:00;+12;+13;+12;96;734;2,8;СЗ;Дождь;3, средний;спокойное
;2022-06-13 09:00:00;+13;+14;+11;93;735;3,3;С;Дождь;1, низкий;спокойное
;2022-06-13 15:00:00;+14;+15;+13;85;735;3,5;С;Небольшой дождь;1, низкий;спокойное
;2022-06-13 21:00:00;+13;+15;+12;85;736;3,3;С;Небольшой дождь;1, низкий;спокойное
;2022-06-14 03:00:00;+12;+13;+11;91;739;1,9;СЗ;Небольшой дождь;1, низкий;спокойное
;2022-06-14 09:00:00;+14;+17;+15;69;743;2,8;СЗ;Облачно с прояснениями;6, высокий;спокойное
;2022-06-14 15:00:00;+20;+21;+21;52;744;3,2;СЗ;Облачно с прояснениями;6, высокий;спокойное
;2022-06-14 21:00:00;+13;+19;+15;67;744;1,5;З;Облачно с прояснениями;6, высокий;спокойное
;2022-06-15 03:00:00;+12;+12;+10;82;745;1,9;З;Облачно с прояснениями;6, высокий;спокойное
;2022-06-15 09:00:00;+18;+22;+19;57;745;3,2;СЗ;Облачно с прояснениями;5, средний;-
;2022-06-15 15:00:00;+24;+25;+24;39;745;3,3;СЗ;Облачно с прояснениями;5, средний;-
;2022-06-15 21:00:00;+15;+23;+19;61;745;0,9;З;Облачно с прояснениями;5, средний;-
;2022-06-16 03:00:00;+12;+13;+12;83;745;1,6;З;Облачно с прояснениями;5, средний;-
;2022-06-16 09:00:00;+19;+24;+22;53;745;1,4;СЗ;Облачно с прояснениями;-;-
;2022-06-16 15:00:00;+26;+26;+25;35;745;1,6;З;Облачно с прояснениями;-;-
;2022-06-16 21:00:00;+17;+24;+21;55;746;1,1;З;Облачно с прояснениями;-;-
;2022-06-17 03:00:00;+14;+14;+13;76;745;1,2;З;Облачно с прояснениями;-;-
;2022-06-17 09:00:00;+19;+24;+22;60;745;1,4;З;Облачно с прояснениями;-;-
;2022-06-17 15:00:00;+25;+25;+26;53;744;1,4;З;Облачно с прояснениями;-;-
;2022-06-17 21:00:00;+17;+23;+21;74;743;0,7;З;Облачно с прояснениями;-;-
;2022-06-18 03:00:00;+15;+15;+15;85;743;0,7;З;Пасмурно;-;-
;2022-06-18 09:00:00;+19;+24;+23;66;743;0,6;ЮЗ;Пасмурно;-;-
;2022-06-18 15:00:00;+25;+25;+26;49;742;0,6;З;Облачно с прояснениями;-;-
;2022-06-18 21:00:00;+18;+23;+22;64;742;0,5;Ю;Облачно с прояснениями;-;-
;2022-06-19 03:00:00;+14;+16;+15;81;743;0,6;З;Облачно с прояснениями;-;-
;2022-06-19 09:00:00;+19;+23;+22;64;743;0,7;З;Облачно с прояснениями;-;-
